"row"
"(""LOS ANGELES"",1345.2,5,3)"
"(""LOS ANGELES"",1345.21,3,1)"
"(""LOS ANGELES"",1345.22,4,2)"
"(""LOS ANGELES"",1347.1,5,3)"
"(""LOS ANGELES"",1347.2,4,2)"
"(""LOS ANGELES"",1348,6,3)"
"(""LOS ANGELES"",1349.01,3,1)"
"(""LOS ANGELES"",1349.03,4,2)"
"(""LOS ANGELES"",1349.04,4,2)"
"(""LOS ANGELES"",1349.05,2,1)"
"(""LOS ANGELES"",1351.02,3,2)"
"(""LOS ANGELES"",1351.11,3,1)"
"(""LOS ANGELES"",1351.13,2,1)"
"(""LOS ANGELES"",1351.14,4,2)"
"(""LOS ANGELES"",1352.01,2,1)"
"(""LOS ANGELES"",1352.02,4,2)"
"(""LOS ANGELES"",1352.03,7,4)"
"(""LOS ANGELES"",1371.03,4,2)"
"(""LOS ANGELES"",1371.04,2,1)"
"(""LOS ANGELES"",1372.01,5,3)"
"(""LOS ANGELES"",1373.01,2,1)"
"(""LOS ANGELES"",1373.02,4,2)"
"(""LOS ANGELES"",1374.01,4,2)"
"(""LOS ANGELES"",1374.02,5,3)"
"(""LOS ANGELES"",1375.01,4,2)"
"(""LOS ANGELES"",1375.02,4,2)"
"(""LOS ANGELES"",1375.04,1,1)"
"(""LOS ANGELES"",1380,4,2)"
"(""LOS ANGELES"",1390.01,4,2)"
"(""LOS ANGELES"",1392,5,3)"
"(""LOS ANGELES"",1393.01,4,2)"
"(""LOS ANGELES"",1393.02,4,2)"
"(""LOS ANGELES"",1393.03,4,2)"
"(""LOS ANGELES"",1394.01,2,1)"
"(""LOS ANGELES"",1394.02,2,1)"
"(""LOS ANGELES"",1395.02,3,1)"
"(""LOS ANGELES"",1395.03,4,2)"
"(""LOS ANGELES"",1395.04,3,2)"
"(""LOS ANGELES"",1396,4,2)"
"(""LOS ANGELES"",1397.01,4,3)"
"(""LOS ANGELES"",1397.02,6,3)"
"(""LOS ANGELES"",1397.03,2,1)"
"(""LOS ANGELES"",1398.01,3,2)"
"(""LOS ANGELES"",1398.02,3,2)"
"(""LOS ANGELES"",1411.01,4,2)"
"(""LOS ANGELES"",1411.02,2,1)"
"(""LOS ANGELES"",1412.01,3,2)"
"(""LOS ANGELES"",1412.02,2,1)"
"(""LOS ANGELES"",1413.02,5,3)"
"(""LOS ANGELES"",1413.03,3,1)"
"(""LOS ANGELES"",1413.04,2,1)"
"(""LOS ANGELES"",1414,4,2)"
"(""LOS ANGELES"",1415,3,1)"
"(""LOS ANGELES"",1416,4,2)"
"(""LOS ANGELES"",1417,3,1)"
"(""LOS ANGELES"",1431,4,2)"
"(""LOS ANGELES"",1432,3,2)"
"(""LOS ANGELES"",1433,5,3)"
"(""LOS ANGELES"",1434,5,3)"
"(""LOS ANGELES"",1435,4,2)"
"(""LOS ANGELES"",1436.02,4,2)"
"(""LOS ANGELES"",1436.03,2,1)"
"(""LOS ANGELES"",1436.04,3,1)"
"(""LOS ANGELES"",1437,3,2)"
"(""LOS ANGELES"",1438,4,3)"
"(""LOS ANGELES"",1439.01,4,2)"
"(""LOS ANGELES"",1439.02,3,1)"
"(""LOS ANGELES"",1810,6,3)"
"(""LOS ANGELES"",1813,3,2)"
"(""LOS ANGELES"",1814,4,2)"
"(""LOS ANGELES"",1815,3,2)"
"(""LOS ANGELES"",1816,4,2)"
"(""LOS ANGELES"",1831.01,3,2)"
"(""LOS ANGELES"",1831.03,4,2)"
"(""LOS ANGELES"",1831.04,2,1)"
"(""LOS ANGELES"",1832.2,4,2)"
"(""LOS ANGELES"",1832.21,3,1)"
"(""LOS ANGELES"",1832.22,3,2)"
"(""LOS ANGELES"",1833,3,2)"
"(""LOS ANGELES"",1834.01,2,1)"
"(""LOS ANGELES"",1834.02,2,1)"
"(""LOS ANGELES"",1835.1,2,1)"
"(""LOS ANGELES"",1835.2,3,2)"
"(""LOS ANGELES"",1836.1,3,2)"
"(""LOS ANGELES"",1836.2,3,2)"
"(""LOS ANGELES"",1837.01,3,2)"
"(""LOS ANGELES"",1837.02,2,1)"
